1 1 -2.72857676315524 -2.69836167268965 -0.6 -0.272790232160486
1 2 -3.14388322371537 -1.61853962337114 -2 -0.272790232160486
1 3 -1.40181514722517 -3.64258986718526 -6.8 -0.272790232160486
1 4 -1.82631825410418 -1.01758569558901 -1.5 -0.272790232160486
1 5 -2.15966585220209 -3.10375250668714 0.4 -0.272790232160486
1 6 -2.95745237141407 -4.38410720333939 -2.25 -0.272790232160486
1 7 -1.60732630206705 -1.78216007703088 0.6 -0.272790232160486
1 8 -4.01566984665801 -4.48937864894322 -7 -0.272790232160486
1 9 -3.53859226675033 -2.69836167268965 -4.4 -0.272790232160486
2 1 -0.16005486399796 -1.20682193168685 -1.75 -1.32911058378264
2 2 -1.9887756213574 -2.99841427268327 -4 -1.32911058378264
2 3 0.421718788213631 -0.227577274026314 1.4 -1.32911058378264
2 4 -1.0503600990625 -1.54578380994851 -3.2 -1.32911058378264
2 5 -4.46597285984281 -1.20682193168685 -4 -1.32911058378264
2 6 -0.519052185653053 -0.251331058218491 5.4 -1.32911058378264
2 7 -3.93238210449564 -2.4388844329212 -5.66666666666667 -1.32911058378264
2 8 0.311423585150719 0.617363247054441 1.5 -1.32911058378264
2 9 -11.5129254649702 -1.44042798594924 -5.33333333333333 -1.32911058378264
3 1 -4.24300333493565 -1.17605128600363 -6.25 -0.597811878813455
3 2 -2.95745237141407 -2.77531082959734 -5.5 -0.597811878813455
3 3 -1.79203541074121 -2.77531082959734 -3.5 -0.597811878813455
3 4 0.108074640225053 0.340270903150184 1.75 -0.597811878813455
3 5 -2.37250602372622 -4.67152208942608 -6 -0.597811878813455
3 6 -2.39553253706598 -4.38410720333939 -6.25 -0.597811878813455
3 7 -3.52708710548173 -3.69136093622832 2 -0.597811878813455
3 8 -2.22773166407781 -1.78216007703088 -5 -0.597811878813455
4 1 -1.40507994478174 -2.29294608372024 -1.8 -0.719694996308319
4 2 -0.406404849322394 -0.0397955044302281 1.2 -0.719694996308319
4 3 -1.13845822274975 -2.25658197672454 -2.4 -0.719694996308319
4 4 -1.85245904130763 -1.29838591975066 -3 -0.719694996308319
4 5 -1.44294422330076 -2.49771798736284 -2.8 -0.719694996308319
4 6 -1.19871580785713 -2.82659568001368 -2.25 -0.719694996308319
4 7 -0.456475526741936 -4.89439852574468 -2.8 -0.719694996308319
4 8 -1.78131876445694 -2.1230625221586 3.2 -0.719694996308319
5 1 -1.26218517363868 -1.73867749389401 -1.8 0.905413236956527
5 2 -1.48548510436603 -3.37301657304262 0.5 0.905413236956527
5 3 -2.79633815914459 -3.50910621397198 -0.4 0.905413236956527
5 4 -3.20172134791218 -3.10375250668714 -1 0.905413236956527
5 5 -1.6682395261538 -1.46170447633186 6.8 0.905413236956527
5 6 -1.21591823227837 -3.64258986718526 4.2 0.905413236956527
5 7 -2.67633717932908 -3.97890935300394 8 0.905413236956527
5 8 -1.20598807305492 -1.738677493894 8 0.905413236956527
5 9 1.20696672285796 0.885012828090443 5 0.905413236956527
6 1 0.535957671984507 -0.357759077191986 -2 1.14917947194625
6 2 0.229121910670536 -0.626018663423946 -2.8 1.14917947194625
6 3 -0.308857305853202 -0.49307251939597 -1 1.14917947194625
6 4 -0.233968572370602 -0.0594422953461975 -2 1.14917947194625
6 5 -0.517245128020506 -0.727757730690201 -0.25 1.14917947194625
6 6 0.235287932062232 0.00645870673998141 -3 1.14917947194625
6 7 -0.966323716851728 -0.95089610593548 -3.66666666666667 1.14917947194625
7 1 -0.150077184156042 -0.95899310575936 -3 1.59608423609409
